1937,0,fuckin ugh
1938,0,fxcking tired and soo cold
1939,0,gdocs letting me down not saving and not sharing one more go
1940,0,get better friend it sucks not to be able to taste so sorry
1941,1,getting close to followers i feel a chocolate party coming on you are all invited
1942,0,getting er done hrs of work behind me not sure how many left in front
1943,1,getting ideas for my room revamp
1944,1,getting ready for school after i print out this song fancy i know
1945,0,getting ready for work def should have stayed in last night
1946,1,getting ready to go on a date
1947,0,gettn meds for my baby hes got a stuffy nose and now a cough his time getting sick
1948,0,gig was awesome am exahausted and so dont want to revise boo hoo
1949,0,girls are so mean now a days damn
1950,0,git version of gnome shell broke compiz still get nice clutter effects though
1951,1,glad i could help or not depending on how much you spend EMO_POS
1952,1,glade you liked it ill be over in a few minutes
1953,0,i want to shop URL
1954,0,i want to take pieces of the past and bring them to the present.things would change.a life without wouldnt be the same
1955,0,i wanted taj to win
1956,0,i wanted the cavs to win it all defense wins the game cavs i dont like loosing and i know this is alot of pressure on bron
1957,0,i wasted more than a roll of film
1958,0,i will txt you when i get back from oc maybe we can do something ill make you feel better na mean lol jk
1959,0,i wish he knew how much i miss him
1960,0,i wish i could play guitar my guitar i got a few ago is collecting dust i need to learn haha
1961,0,i wish i lived far far away in a fairytale land with lots of happiness and love ahh to daydream
1962,0,i wish i was famous
1963,0,i wish i were there
1964,0,i wish it was summer time
1965,0,i wish mark was here
1966,0,i wish paramore won for best song boo
1967,0,i wish this was easier
1968,1,i woke up lol
1969,0,i wont feel guilty and like i should be revising stuff after today haha
1970,0,i work the next days hours each day no fun
1971,0,i have to start work tomorrow
1972,1,icant stop smiling especially thinking of the time we ran to the train
1973,0,idk why i m so sad i need to somone right now
1974,0,ii cant beleivee the ppl that imm losinng
1975,0,ill be leaving home tomorrow
1976,0,ill deff be going up early on tuesday will you what time at
1977,0,ill get home like today it will be a long day no hangover just my body is drain out n my legs hurt im dehrydrated
1978,1,ill get my son tommi to visit at me tomorrow from oulu so nice
1979,0,im a sad panda today i want a slurpee damnit
1980,0,im about to turn down a great job offer in la raise paid for accomodations rental car weekly expenses paid i have my reasons
1981,1,im almost done with this portrait woo hmm maybe i should draw andrew bisante with my new pastels
1982,1,im back online
1983,1,im back but now going offline seeya guys have fun on night lvoe ya
1984,0,im being attacked by a moth its scary stuff haha
1985,0,im being confused
1986,0,im board b and happy for tomorrow
1987,0,im bored bored bored again and developing a headache and i want a piece of carrot cake mm
1988,0,im boredd rain rain go away
1989,0,im buzzed and followed friends to punk ass bar possibility of me getnin laid minimal
1990,0,im crushed how could i have been so stupid
1991,0,im depressed about the cavs loss now im checking out the da vinci code for the first time
1992,0,im dying of thirst and i wish i was in a large body of water somewhere in hawaii anything with clear water actually
1993,1,im exactly where i want to be
1994,0,im exhausted having pasta soon thank god
1995,1,im followin demi she rocks
1996,0,im freaking out i got something to admit
1997,0,im fukin bored im goin on gs a bit
1998,1,finally awake
1999,1,finally catching the new episode of college hill
2000,1,finally finished now i can sleep peacefully
2001,1,finally friday
2002,1,finally got twitter trynna see what the hype is about
2003,0,fine i just wanted to share with u the greatness of baby soup and how it contributes to a cannibal society
2004,0,fine ill watch it i am so rad
2005,0,finished watching friends so sad why whyy did it had to enndd
2006,1,finishing up this stupid project then off for fun sundress booze and sunshine i love this country
2007,0,firefox will not start or uninstall i hate it sometimes
2008,0,first time in a long time wikipedia has failed me
2009,1,fishing today go away rain
2010,0,five in the morn and am awake wiv a migraine
2011,0,flash lost my frisby on a roof sad days lol
2012,0,fml today sucks i just hope the dance will bring my soul up i pray but im still sad i hatee todayy
2013,0,folk taking about me at morning break
2014,1,follow me
2015,1,food
2016,0,for a minute there i was all happy thinking it was this tuesday we finished
2017,0,for the first time ever my iphone crashed itunes times in a row also crashed moble device wtf apple twitterrific
2018,1,for trish sa right side ng reply ko may star and arrow click the arrow para makareply ka hehehe
2019,0,forgot about them science exams tbh n
2020,1,found her jrm icons
2021,1,found my bberry in the office thanks god one entire weekend without was enough
2022,0,foxtell is so depressing
2023,0,freaking out about the exam
2024,1,french test oh gawdd lol fashion show tonite come watch
2025,0,frenchies cheering sod hurts my soul
2026,1,fresh out the shower i wanna go to the movies tonight
2027,0,fuck it all
2028,0,fuck you
2029,0,fun time so tired train to boston soon
2030,1,funny cold nose cold nose reallyy cold nose watch till end if u wana laugh URL
2031,0,funny how quick yr mood can change
2032,0,gaahh if i started all this
2033,0,gbye fl crew until
2034,0,gerd is acting up fml
2035,0,gettin a divorce n my
2036,1,getting my battlestar fix
2037,0,getting rid of the z28 camaro its a said day if anyone wants it come get it its also on ebay
2038,1,gimme a hug thats soo cute p
2039,0,girlfriend is in surgery nothing really serious but i hate she has to have total narcosis
2040,0,gloomy outside pajamas all day sounds like a plan to me
2041,0,gmail isnt connecting on my iphone is gmail down
2042,1,gnight to all oh if you have the time look up marcus schossow hes amazing girls suckcces dub mix is my personal fave
2043,1,go try the yummo super hot plecing kangkung ayam bakar taliwang food from exotic
2044,1,goin to dadss
2045,0,going home we all knew i would have to go home some time
2046,0,im getting sick thats not good with salkehatchie on saturday
2047,1,im giving it all to ya
2048,0,im going back to sleep
2049,0,im going to bed hopefully ill dream of mr USER_MENTION tonight
2050,0,im going to go cry myself to sleep
2051,0,im going to miss my prissy but im happy shes with elvis again
2052,1,im gonna go be grumpy and read comics later twitter
2053,0,im gonna miss all of the peeps in the play smgt
2054,0,im gonna miss my teacher
2055,0,im gonna pull an allnighter hopefully i wont fall asleep cause im pretty tired i want a mocha bk joe
2056,0,im gonna twit someone on a random time and day so theyll have a chance to reply
2057,1,im happy and content
2058,1,im happy went out for dinner at a posh place and food was wonderful i love it when food is wonderful
2059,1,im having fun with this
2060,0,im hungry but theres no food at mah house
2061,1,im in neet magazine again in the global fashion section URL
2062,1,im in science class with mt beautiful lauren listenin to my ipod mariah carey of course
2063,0,im just having one of those nights where you feel hopeless
2064,0,im missing f.r.i.e.n.d.s instead watching dora the explorer i prefered mickey mouse
2065,0,im never sleeping again fuck my life
2066,0,im not gonna be here when the new transformers comes out ill be in colombia
2067,0,im not sorry at all i wont be sorry at all
2068,0,im not tweetin much today its probably coz i have nothing to say haha it rhymes but in the end ill find a way yea thts nice ha
2069,0,im not used to instantly not getting it twitter is hard
2070,0,im not yet ready school time lol
2071,0,im now free tonight dinner got cancald downer
2072,1,im off to take a nap havent slept much in a few days and have been up since
2073,0,im officially sick
2074,1,im real happy things are good
2075,0,im really annoyed about this telstra bill but i cant ring them cause well i only have my mobile
2076,0,im really gonna miss talking to all my tweeps but im gonna keep a pen and paper blog and post it after tour and i should have pics too
2077,0,im sad about that
2078,0,im sad i turned into a whole different personbottom line dont ever get me pissed
2079,0,im sad my relationship isnt doing too well but we gonna make it
2080,0,im sick pm and already in bed cant remember when that last happened n ofcourse nobody to make me tea my man being faar away
2081,0,im so bad at assassinating people
2082,0,im so depressed USER_MENTION were sadd
2083,0,im so going to fail chem tomorrow but its okay i got years of science and i just need next year
2084,0,im so going to fail law
2085,0,im so ill after getting wet in the rain for three days xd but i dont regret it was awesome x3
2086,0,im so sadd and confusedd
2087,0,im so sorry USER_MENTION ill tell him to stay for you
2088,0,im so sorry neda and her dad prayers for them all
2089,1,USER_MENTION
2090,0,god bless us everyone
2091,1,god i love this tune URL
2092,0,goin to start stuyding now gutter help me
2093,0,going back to houston
2094,1,going for stroll in sunshine sending out love vibrations all good things welcome xo
2095,0,going home miss him already
2096,0,going on holiday weeks today noo
2097,1,going somewhat out of town x visitng uncle boyet famm
2098,1,going to bed goodnight amazing twitters
2099,0,going to bed to end this day
2100,0,going to get ready for my dentist appointment at pm
2101,1,going to sleep good day later today goodnight
2102,1,going to take my bike to claremont village via the train and get some tofu scramble and explore
2103,1,going upstairs.chilling.bed.work d txtt me oh btw im excited to see bia tommrow
2104,1,gonna make the best of next week
2105,0,gonna try and drink some water and eat for the first time in hope it stays down last time i ate kebabking
2106,1,gonna volunteer at madres school again still trying to calculate how many friends i really have
2107,1,good afternoon welcome to mama mia pizza what would you like on your pizza youtube scares me in a good way
2108,1,good dance make little love get down tonight
2109,1,good morning
2110,1,good morning every body
2111,1,good morning love u all EMO_POS i feel ok i only had like coronas it was a fun night laker game later today
2112,1,good morning sunshine
2113,1,good night twitter im tired partying all weekend peace and always be happy
2114,1,good times dad is being far too jolly its very odd being looked after today
2115,0,goodbye analouge
2116,1,goodbye mazda always a good nice car a fantastic color but no room for you on wall street URL
2117,0,goodbye steph at home watching mall cop with my bby brother
2118,0,goodbye to my free time
2119,1,goodmorning again haha uggh im getting kinda hungry
2120,1,goodnight all doodadoo lives good
2121,1,goodnight everyone i pray you all have a blessing morning im gonna do more load of laundry straighten the kitchen then lay down
2122,1,goodnight luvs
2123,0,goodnight twitter shits been really weird with me lately i need a doctor
2124,0,goodnight yall im upset i might bbl tu tweet some trifling subliminal shit that always makes me feel better therapy
2125,1,goodnight im going to sleep with my monkey
2126,1,good morning twittz im in an extremely good mood heading to the gym with my doll nessa
2127,0,got in a huge car accident today not feeling well
2128,0,got my hands burned sunday at a fire but doing much better i guess too many beers equal me sitting too close to a firepit lol whoops
2129,0,got sick at work kinnda feel faint
2130,0,gotta be in brandon at tomorrow for a doctors appointment
2131,1,govt motors just peed a little URL via USER_MENTION URL
2132,1,going to bed shopping tomorrow nsn ftsk mondaay
2133,0,going to carthageland
2134,1,going to find motrin then sleep
2135,1,going to london in days hopefully
2136,1,going to sleep this monster just crashed
2137,1,going to walk my daily mile later today getting ready a late breakfast parents then going frisco the next fc dallas match
2138,1,golden spoon and love
2139,1,gonna get some beauty rest dream about mr handsome more days
2140,0,gonna miss at least the first half of the top8 webcast
2141,0,gonna be to worst few hours ever lovee yous and miss youss
2142,1,good i hope not my love because im in love with u and dont wanna lose u
2143,1,good morning guys making my morning cup of coffee xoxox a rainy day off whatever
2144,1,good morning peeps ahh its gonna be a wonderful saturday
2145,1,good morning twitterers ily
2146,0,good night twittaz
2147,1,good weekend now isus woo
2148,0,goodbyee arizona see you in weeks
2149,1,goodmorning tweeties
2150,0,goodnight everbody hope i can fall asleep fml
2151,0,goodnight
2152,0,got a headache
2153,0,got earache and wants to go home
2154,0,got first period for summer school
2155,0,got my college interview in an hour
2156,1,got the best addon for twitter if you use firefox get twitterfox
2157,1,gotta love those shoes dora manny can keep you on your toes with spanish yo se que tienes un nuevo amor thats selena
2158,0,grace u suck u know i know we know
2159,0,grandfathers sick going to to see him on thursday
2160,0,grandma wont cut my hari which is good and bad because she wont let me straiten it so i am stuck with this gross curly mop of hair
2161,1,great mood todayy super excited for the game tonight not so excited to be one year older tomorrow
2162,0,great now im left out some best friends
2163,1,group shot from prom URL
2164,0,guess i dont live inaperfectworld
2165,0,guess what jonas cd lvatt comes out this friday here in australia thats the day i leave for my trip
2166,1,guitar in a week
2167,0,gutted that im missing it
2168,0,guys the mouse isnt a hallucination hes a real fuzzy whiskery thing how do i get rid of it without killing it
2169,0,dress dont fit it was really cute n cheap too the cheap part is what breaks my heart
2170,1,ha i love you too betch
2171,0,had a blood test today
2172,1,had a great time at the block party so did mackenzie
2173,0,had a not so good day but i have faith
2174,1,had a really fun afternoon and probably have a wicked sunburn xp it was so worth it nick left a few minutes ago surfing the web
2175,0,had to go into work today grr how then i came home and had to build furniture at least i got a nice new chair
2176,0,had to take comp inside as the baterry died sadface
2177,0,had to work today hour down to go
2178,1,haha dating the enemy
2179,0,im so weak right now i thought i had finally found my happy ending
2180,0,im soo tired i have to study for all of my subjects history is gonna be so hard help me
2181,0,im sorry both of you
2182,0,im sowwy but its not like cali is any better either i just got a call from one of the exs chicks and random txts ugh
2183,0,im speechless in a weird way
2184,0,im still tired i think ill make some coffee hopefully itll keep me up z.z
2185,0,im stuck in san clemente and i have work in an hour and minutes eff
2186,0,im terrified of spiders and never realized it until tonight
2187,0,im thinking about the air france plane and all the passengers on it
2188,0,im tired and i miss my gf
2189,0,im tired of feeling so lonely so easily
2190,0,im to fucking curious
2191,0,im too scared to go on holiday these days URL nightmare after nightmare of plane crashes sadface
2192,1,im trying to build a little momentum
2193,0,im trying to do my ftv assignment i really suck at written pieces i have no idea on how to structure everything
2194,1,im up sleeping is over rated
2195,0,im very sad i lost another friend r.i.p kenneth lee i luv u i miss u
2196,0,im watching vids of enter shikari wanting to go to their signing might just go on my own and sit oustide hmv all day like a hobo
2197,0,in a house with no furniture waitin ikea save me i think it wud hav bin easier pick my last house up n carry it here than this move
2198,0,in n out closed the door in my face but its ok sum chick offered to buy my food yay free in n out
2199,0,in new jerz im so emotionally split lmfao im odee hype aaooww but i want my beezo and mis nina
2200,0,in pain argh
2201,0,in the good old visa wavier system you filled in a green card on the plane now its a web page in advance and it costs progress
2202,1,in the words of marv albert there is a god now time to play it cool we got hrs
2203,0,internet still down silly aol in newcastle atm waitin abi finish her exam
2204,0,internetconnection doesnt work on my iphone
2205,1,intrigued about tomorrows USER_MENTION announcement URL
2206,1,investing is the key to success just need the right tool
2207,0,iphone didnt come in darn cause my dad ordered it via them not via apple i hope it comes in tomorrow wanted it today
2208,0,iphone in hand updating it with all my crap
2209,0,iphone activation server not available gonna give it a few my friend had the problem then it started working argh
2210,0,iremeber he told me dopeboys got them girls gone wild then i was jst listening to it
2211,0,is about to die coach trip c4 its lols watch it
2212,0,is all i can say
2213,0,is anyone here lori paige
2214,1,is bored but for some reason oddly happy
2215,1,is happy today i spent quality time with my momm and idk why but i didnt see any nice dresses today s nothing nice to buy
2216,0,is having spag bowl was going to have a bbq but tesco had no rolls at all
2217,0,graduation
2218,0,great day on sanibel saw fish tried to catch fish and having pizza for dinner
2219,1,great great great great day rock band singing is my new favorite
2220,0,great i thinks rags is sick this might mean a second er vet visit this month
2221,0,great cant get online at moms house craptastic
2222,1,greeatt fuckingf night much bneeded
2223,0,grieving a fam n our community whose kids died after playing hide seek getting stuck n a car trunk parentswatch ur babies
2224,0,grr my twitter doesnt work with my celphone i dw why but my brothers twitter does its not fair t.t
2225,0,grr why does maths have to be so frustratingly annoying and mind boggiling
2226,0,guess i didnt get the job
2227,0,guy troubles he just has to have a girlfriend
2228,1,had a cool lil night now at berries about to eat pizza waitin for USER_MENTION
2229,1,had a good weekend looking forward to a great week x
2230,0,had a really bad day
2231,0,haha my dragon jus tried to attack me
2232,0,hahah USER_MENTION says to me yea we need to go to target so we can get you a hotdog and youll shut up
2233,0,hanging by a moment by lifehouse always makes crave a boo
2234,0,hangover
2235,1,happy anniversary to us aww barry is about to take me somewhere be back later
2236,1,happy day cash cash party in your bedroom on xm radio
2237,1,happy for you
2238,0,happy graduation EMO_NEG ill miss some of you a lot dont to email lots of love
2239,1,happy juice URL
2240,1,happy mothers day mom URL
2241,0,happy saturday but its closer to monday but its summer d
2242,0,harley told me here bday is on the of nov omdz
2243,1,harry potter yay
2244,0,has a touch of the old prickley heat rash
2245,0,hate my liife
2246,1,hate this song URL
2247,0,hates itunes
2248,0,hates the summer only cz it gives a hardcore tan on arms and face
2249,0,hates work beyond wants to go on tour
2250,1,have a great sunday be blessed and encouraged im going to pass out now haha earlier than usual yay god bless you
2251,0,have to do the dishes
2252,0,have to leave for class
2253,0,have to leave soon
2254,0,have to work on homework tmrw
2255,1,having a good day
2256,1,having a smoothie and watchin a movie
2257,0,having just a horrible sad day i hate those so much
2258,0,having no money sucks
2259,0,having trouble sleeping
2260,0,he always does this
2261,0,he read my last message on myspace and didnt reply im scared he dont want to talk to me really ugh i will never find anybody
2262,0,headache
2263,1,heading my dads store
2264,1,heart it races black glass extravaganza and then downtown smiles all day as usual
2265,0,heavy rain forecast for saturday at epsom derby
2266,1,hella people have no idea who i am hehehe and no im not lou nor USER_MENTION
2267,1,haha have fun girl have fun at thaat mormon dance tonightt too
2268,1,haha off the phone with my bby i lovee youu nitee
2269,1,hanging with jon i love ashley
2270,1,happily falling head over heels for him
2271,1,happy monday night everyone
2272,1,happy and singing extreme than URL musicmonday
2273,0,happy fathers day iludaddy first fathers day sans father
2274,1,happy flip indy day mabuhay schweet oh wait wasnt that yesterday man i need to do my research fail
2275,1,happy to meet the old friends
2276,1,happy today URL
2277,0,hard night it has only begun
2278,1,harry potter with bella and emmaline making hotdogs
2279,0,hate being stuck at home not able to do anything before my last day at hollywood
2280,0,hate going to the doctors also hate having to go back an hour later to get prescription
2281,0,hate holidays
2282,0,hate public transport stood waiting over half an hour for a bus which didnt show up luckily i got a lift to work
2283,0,hate shit strirrers
2284,0,have a cold not fun
2285,0,have an awesome leave dont forget aboot me have a shit load of beers for me but do it safely
2286,1,have i told u how much i like u
2287,0,have to drive home now leave the show in the middle be back soon
2288,0,have to take my mom to the hospital hopefully shell be alright
2289,0,havent been able to get thru to ticketmaster to get tickets wtf
2290,0,havent twittered in so long ive been busy doing much of everything sleep time note to self twitter moree
2291,0,having a day in bed not feeling myself at all today
2292,0,having a down moment i think i need sleep totally want to work my but off at something i believe in but dont think i ever will
2293,1,having a good night hehe almost time to get homegirl and come home and sleep im so damn sleepy
2294,1,having a very nice day
2295,0,hay fever has finally got me ick
2296,1,he makes me so happy
2297,1,he makes my little heart smile
2298,0,he never call ill come psh yeah right i swear im so going get him im an angel but i can be a devil
2299,0,he wasnt able to stay the whole night he has to go back to camp ill miss him
2300,0,headache
2301,0,headaches kill especially when your trying to study for an sol
2302,0,headaches suck ass
2303,0,headphones broke not happy
2304,1,hehe lizzie gibson is a ledge cant wait to see her in a few weeks xx
2305,1,hello my name is nadia and i am addicted to twitter
2306,0,hes mad at me
2307,1,hey im back haha
2308,1,hey ya all peace out followfriday please i want followers so give out this message follow USER_MENTION thanks
2309,0,hi papa had to go to bocce for me cuz my backo is wacko
2310,1,hihoo EMO_POS but i think im gonna be on my grandas house haha til late so ill be here few minutes o
2311,1,hmm lifes been pretty good to me lately im quite content
2312,0,is it possible to get withdrawal symptoms from a person
2313,1,is much better now
2314,1,is not a face its the scalp of a cat with the ears still attached
2315,0,is really sad
2316,0,is sad
2317,1,is trying to make a song and watching ellen degeneres show
2318,0,is worried about her mom
2319,1,isnt beer just sparkiing water with alcohol in it
2320,0,it broke awe its so sad
2321,0,it gets harder each time he leaves i havent been able to get a goodnight sleep since then i miss him
2322,0,it isnt working this picture thing is upsetting me i see it only when it enlarge it
2323,0,it makes me sad
2324,0,it seems summer is coming to an end again
2325,0,it should be not a wink
2326,0,it still wont let me log in i know my users thier cos anth sent me a friend request
2327,0,it will only be me meeting the guys maybe next time they come watty can go
2328,0,it would appear that my garmin rupert the data for my last runs todays race too it didnt upload to garmin connect
2329,0,its o clock and my parents still are not home they ditched me i think how depressing lol
2330,0,its already h o t im ready for fall
2331,1,its an old jeremy enigk night return of the frog queen united states of leland ost love enigk
2332,1,its castiel the angle
2333,0,its cold and semirainy here
2334,0,its coming
2335,1,its follow friday
2336,1,its going to be a good day yes sir a good day
2337,1,its loud again
2338,0,its not gonna be a good day tomorrow
2339,0,its such a sad day today and i hav nothing to do except for stupid over the summer school work
2340,0,its wasnt me your honour i swear on my life im blonde please take pity
2341,0,ive been bitten by bitey things all over my legs and it itches like fuck
2342,0,ive been iming youu
2343,0,ive been missing you its true USER_MENTION
2344,0,ive been trying to get my husband to tweet he is adamant about not doing so poor kathleen lol i got a out of him though
2345,1,ive been working out too much my back hurts ouch
2346,0,ive got to work in hrs and i dont want to leave this party
2347,0,ive gotta stop eating someone take all this food away please
2348,0,ive had a bad days to top it off now im dealing with messy neighborhood children i wish we lived back in the country again
2349,1,ive had a good day
2350,1,ive nbeem drink for s few hourst
2351,0,ive seen that episode time to turn over
2352,0,ive wanted allison to win americas next top model since the beginning gosh
2353,1,jajajaja what do you some
2354,0,jay lenos last show
2355,0,jays last show in minutes
2356,0,jb is in toronto soundchecking
2357,0,jeep breaks down put sale person buys it it runs perfect as they drive off wtf
2358,0,jive mad i aint get tew c da game its all gud doe had make sat man holetime i new da lakers was gon fry sum shit up lls
2359,0,home from my trip to alberta now and i am soo tired such a long drive home
2360,0,homeless man just got arrested i have every reason for going to give excuses for him to be released i wish i had the gaul
2361,0,hope all is well in the kill hannah camp
2362,0,hope my mommas okay
2363,0,hope that wouldnt happen in real life
2364,0,hopefully not USER_MENTION
2365,0,horse and just finished they were very tired eurovisions runaway leader took away all the tension
2366,0,hospitals sukk
2367,1,how are you all been very hot i must say
2368,0,how can finding somewair to live next year be such hard work
2369,0,how can i be out of eggs no baking for me this morning
2370,0,how much crying can one person really do i mean come on i cant go to work sniffily and puffy eyed its all my fault
2371,0,how my solve this thing
2372,0,how r u all todaii
2373,0,how sad my phone is dead and i dont have my charger ugh
2374,0,how the duck am i supposed to write art history words on something i can hardly see
2375,1,how to tell if your son is gay URL
2376,0,hoy no ha sido un buen at all need support
2377,0,URL they looked so happy here
2378,1,URL im reading the peak of hotness
2379,0,URL good thing you cant trust online quizzes
2380,0,URL textmate hasnt enough memory i got ram hmm
2381,0,i missed church again stupid backwards sleeping habits
2382,1,i bobby
2383,0,i accidentally slammed the door on one of my toes cause i thought my foot wasnt there it did bleed but its stopped now
2384,1,i adore leather corsets
2385,1,i agree USER_MENTION URL
2386,0,i already said goodbye to my besties USER_MENTION USER_MENTION USER_MENTION USER_MENTION las amo ill miss you
2387,0,i always hoped it wasnt true
2388,0,i always lose no matter how nice i am
2389,1,i am bored
2390,0,i am gonna miss sam bradleys concert in l.a only one day
2391,0,i am not certified URL
2392,0,i am sick of being poorly now its been a month of stomach problems and im fed up now
2393,0,i am so drained i wish amy was home
2394,0,i am so sunburnt that it hurts
2395,0,i am still uber sick lol feverish at lab today and my lab report is barely progressing fml
2396,0,i am such a wus these days
2397,0,i am thoroughly disappointed that penny and leonard are still not together and that penny just broke my heart with one sentence
2398,1,i am what i say i am i am yashawini a successful woman
2399,1,i be cool
2400,1,i believe in you my love and your imaginary world nightnight world sending love out there
2401,1,i bet you were with him USER_MENTION oh follow USER_MENTION
2402,1,i bought a torchwood book yesterday and nearly a dr who one but it was in the kids bit and my friend was laughing about it
2403,1,hello summer listenin to nevershoutnever makes me feel all summery lunch time y
2404,1,hello twitter update woohoo
2405,0,help i dont know what to wear tomorrow nite i have my pink lady jacket but thats it any ideas what else to do
2406,1,hes a keeper for sure cuz the boi has even got me smilin n my sleep wow
2407,1,hey all im bored and since im wating for cliare before going to my grans i thought i would twitter lol
2408,0,hey isnt this easy
2409,0,hey u guys r on im going to canada today for an unhappy reason
2410,0,hit by someone running a red light my cars totalled but thank god i just have a headache nothing more
2411,1,hmm i really like the songs on the summer ep nsn
2412,0,holy shit
2413,0,home and away ive been home to watch this every day this week
2414,1,home from a friends aha great party
2415,0,home from ninja weekend i will miss you dearly best spent on tickets
2416,0,homework
2417,0,homework uggh
2418,1,honorary hollywood mom mafia USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION followfriday
2419,0,hope it gets better soon USER_MENTION
2420,0,hopefully i make it to next years parade yes there will be one
2421,1,how beautiful is prince oh my goodness
2422,0,how do i make my headache go away
2423,0,how do you just ignore them when theyre online too god i want my friend back EMO_NEG
2424,1,how i love the sun and its powers
2425,0,how lame it is that i want my scranton shirt so bad just so i can take a photo of tim and i wearing our dm picnic shirts together
2426,1,how much do i love this just stopped to grab a bite on the road and as we walk in summertime came on
2427,1,hows everybody im finna go how about them apples
2428,0,URL please find him ok cant stand this tearing ryry apart
2429,1,URL pt copii
2430,0,hubby went to pick up my fringe comics today store by his work that store was out of business too no comix in houston have web
2431,0,hungry and indecisive
2432,1,i also like this night ill hibernate now
2433,0,i am burnt to a crisp sunburn sucks
2434,0,i am regretting getting that film developed rip
2435,0,i am so over it all
2436,0,i am so worried
2437,0,i am wiv achey head
2438,0,i aways feel terrible when my friends get yelled at
2439,0,i been sayin when my last days were heffer lol lol next time forsure when u and USER_MENTION graduate in years
2440,1,i call you
2441,0,i came home and didnt have anyone to tell how my day was to
2442,0,i can only think of one way to get out of this stupid loop of shitty moods and i dont wanna do it
2443,0,i cannot print from ubuntu to my samsung printer something called splix sucks this time
2444,0,i cant believe it
2445,0,i cant block people anymore whats wrong
2446,0,i cant drive myself to school until december even though ill be eighteen already exception
2447,0,joe and stella stop being so cute i only know disney is tempting me with forbidden fruit
2448,0,jon kate plus on monday might make me really sad stay together for the kidss
2449,0,jonas brothers concert movie is out on the of may and i cant go because of school interviews but ill see it
2450,1,jonas brothers cant wait
2451,1,josh grobans music is my happy place
2452,0,jst received sm profound words the last guy i dated thx chigo
2453,1,jus chillen with the homies on the west sieedahh
2454,0,just been taken into a pet shop with USER_MENTION tarantulas and mini crocodiles ah quite scared but i want a bearded dragon
2455,0,just busted my head on my friends windshield i hurt
2456,0,just came back from memorial of a friend around turned up im so sad right now rip tom
2457,0,just dropped my boi off at the airport i feel as though the l word is coming and im resisting it
2458,1,just finished writing australia and put it up at lifesaclimb what an accomplishment
2459,0,just found out i dont get to hear from my soldier for another week
2460,0,just found out my granddaddy died rip william watson thanks the memories
2461,1,just get some new clothes thx mom
2462,1,just got a notebook similar to a moleskine looking forward to purchasing one in hong kong this summer
2463,1,just got home wow that was actually fun
2464,0,just got served by a small minded jerk off so much for being funny
2465,1,just happy.thats all im tweeting now
2466,0,just like i thought everyone is busy already it now depends on lyss
2467,0,just like that
2468,0,just passed up going to my favorite bar with most of my favorite people because i hurt so bad otte
2469,0,just really upset and drunk
2470,0,just retanlined my basketball sock tanline ftl
2471,1,just sat wit sis lookin on twitter x
2472,1,just seen a frog on the sidewalk EMO_POS
2473,1,just soaked in the hot springs of pagosa so nice
2474,1,just started a twitter xd
2475,0,just trying to help
2476,0,just walked in on boyfriend trying to hang himself hes okay
2477,0,just watched the farrah facett story i feel terrible for her
2478,0,just weighed self still kilos damn you body gain some fat
2479,0,just woke up
2480,0,karine ruby olympic snowboarding champion dies at URL
2481,0,karly on bb how fifian
2482,0,killer headache today was half good and half bad could use some good news
2483,1,kris lundberg is speaking at the intl virginia woolf conference today at come to lincoln center and support her w st
2484,0,kyokyochan isnt real
2485,0,last day of holidays i wanna cry URL
2486,0,last day of holidays i wanna cry URL
2487,0,last day of school
2488,0,last day of summer uniform i hate winter i got locked out side my locker today not cool all my teachers were like were r your books
2489,0,i broke my microphone
2490,0,i burn my tounge
2491,0,i burned my quesadilla
2492,0,i cant believe i get sick on the first week of school more days and then im outta there ugh i hope i get better soon
2493,0,i cant believe you
2494,0,i cant fall asleep
2495,0,i cant find pistachio ice cream at my store
2496,0,i cant go to miley cyrus tour because i would be on a wedding
2497,0,i cant go to work until that means hours less tear
2498,0,i cant guys my computer got taken away im on my moms phone
2499,0,i cant play spymaster anymore the page just keeps loading without ever actually doing so so sad wtf
2500,0,i cant see anything im from spain and i cant see it it isnt fair
2501,1,i cant stand ravenna but tonight its really nice
2502,0,i cant stop being sad
2503,0,i cant stop crying im horrible to my husband and putting him off i know i feel like im driving him away i cant help it
2504,1,i cant wait to jdm my rsxy be ready to race this badass chick yall aint ready
2505,0,i cant wait to shower off all the dust on my body from my room argh
2506,0,i cant waite to i have a hubby and little one to come home to
2507,0,i cant watch skins mum is in the loungeroom she wont leave
2508,0,i cantt sleep averi tweeting from moms phone
2509,0,i changed my mind
2510,0,i could be at a movie right now with someone
2511,1,i could cry at how nice dannys voice sounds on radio one l
2512,0,i couldnt eat my strawberry ice cream my tummy hurts
2513,0,i couldnt go to tower records to buy and trying times
2514,0,i couldnt help it
2515,0,i couldve taken a class from the ryan feng sadness aw well ima learn from mike song and tony tran thassright people
2516,0,i cut myself in like different places sucky much
2517,1,i dare you to ask for it like that
2518,0,i did not like the way i was awakened today
2519,0,i didnt expect my niqht o2 end this early
2520,0,i didnt go shopping but i am going to burbank again
2521,0,i didnt know
2522,0,i didnt want justine to go will sam ever get eliminated masterchef
2523,0,i dislike this immensely i lol at the fact i can spell immensely thank you lauren haha
2524,0,i dont even know
